# utf8-stdout-baseline.txt - the legacy population under
# scripts/check-utf8-stdout.py, pinned by SHA-256 of NEWLINE-NORMALIZED content.
#
# THIS FILE IS A BACKLOG, NOT A SET OF PARDONS.
#
# Every row is a runnable file that writes to the console, can emit non-ASCII,
# and carries no UTF-8 reconfigure guard - the ai-brain-starter#313 cp1252 crash
# class. They predate the guard's SCOPE, not its predicate: until MYC-3530 this
# lint only ever scanned scripts/*.py, so hooks/ was never looked at. All 78
# rows pinned at the start were files the ORIGINAL, unwidened predicate would
# already have flagged. Pinning them lets the CLASS-level guard cover hooks/
# without a 78-file rewrite, while still failing the build for anything new.
#
# BURN-DOWN LOG. 78 rows were pinned at MYC-3530. For how many REMAIN, run
# `python3 scripts/check-utf8-stdout.py` -- it prints the live count and the
# per-tag split. Deliberately not restated here as a number: two rows came off
# in PRs that merged 22 minutes apart (#420, then #416), and the second one's
# hand-written "77 remain" was already wrong by the time it landed. A ledger
# that has to be hand-decremented is a ledger that lies.
#   - hooks/auto-capture-public-ships.py   guarded + unpinned in PR #420.
#   - hooks/vault-command-nudges.py        guarded + unpinned in PR #416. It was
#     edited there (the rm -rf rule now quotes the RESOLVED target back to the
#     user, so an emoji vault folder reaches stderr from the filesystem), which
#     staled its row and forced the choice this file already documents below:
#     guard it and delete the row, never re-pin. Deleted, per that rule.
#   - every SEV-1-hard-crash and SEV-2-ascii-pipe row  guarded + unpinned for
#     ai-brain-starter#314. Those two tags are the population where the guard is
#     unambiguously the right remedy: each does a RAW console write (not through
#     json.dumps) of a live literal the target codec cannot encode, so the crash
#     is reachable on a real console today. The negative control is
#     check-sync-folder-machinery.py, which printed its "MACHINERY FOUND IN
#     CLOUD-SYNCED FOLDERS" banner and died exit=1 with `UnicodeEncodeError:
#     'charmap' codec can't encode characters in position 13-14` under
#     PYTHONIOENCODING=cp1252, and exits 0 with the guard.
#     SEV-3-doc-only and SEV-4-json-encoded were deliberately NOT swept: this
#     file already rules that bulk-guarding SEV-4 "is the bulk grep-driven edit
#     MYC-3520 forbids" and that SEV-3 wants a per-file read (several want
#     `# utf8-stdout-ok: <reason>`, not the guard). They remain pinned, and come
#     off only per file, with a reviewer, as those rules require.
#
# THE RATCHET (same mechanism as scripts/vault-root-read-baseline.txt #407 and
# scripts/cloud-safe-walker-baseline.txt #411)
#   - A pinned file passes ONLY while its content still hashes to its row. Edit
#     it at all and the row goes STALE and the build fails, so the next person to
#     touch any of these files has to add the guard.
#   - A file NOT in this list has no grace period: it fails on the first run.
#   - Rows only ever get DELETED. Do not re-pin an edited file to keep it quiet
#     -- that converts the backlog into a permanent exemption, which is exactly
#     the failure mode this file exists to avoid. If the console output is
#     provably ASCII-only, it gets `# utf8-stdout-ok: <reason>` in the source
#     (where a reviewer sees it) and its row is deleted from here.
#
# WHY NEWLINE-NORMALIZED: this repo has no .gitattributes, so a Windows clone
# with core.autocrlf=true has CRLF on disk while the Linux CI runner has LF.
# Hashing raw bytes pins the CHECKOUT, not the CONTENT, and reports every row
# stale on the other platform. That regression was live and shipped as #411.
#
# ROW FORMAT
#   <sha256>  <TAG>  <path>
#
# TAGS - mechanically derived, worst first. They set the BURN-DOWN ORDER; they
# are not severity opinions. Derivation is reproducible from the source AST:
#
#   SEV-1-hard-crash    a console write that does NOT go through json.dumps, and
#                       a live (non-docstring) string literal containing a
#                       character cp1252 cannot encode. This crashes on a Windows
#                       console TODAY, on that code path. Fix these first.
#                       Literals actually found: U+2699 gear, U+2192 arrow,
#                       U+26A0 warning, U+2717 ballot-X, U+1F534 red-circle.
#   SEV-2-ascii-pipe    same raw console write, but every live literal IS
#                       cp1252-encodable (em dash, curly quotes, accents). It
#                       survives a Windows console and dies on a genuinely ASCII
#                       console or a C-locale pipe - the second half of the class
#                       this lint names in its own header.
#   SEV-3-doc-only      raw console write, but the non-ASCII appears ONLY in
#                       docstrings/comments. No literal is known to reach stdout;
#                       a runtime value still can. Read before fixing - several
#                       of these want `# utf8-stdout-ok: <reason>`, not the guard.
#   SEV-4-json-encoded  EVERY console write goes through json.dumps() with the
#                       default ensure_ascii=True, which escapes non-ASCII to
#                       backslash-uXXXX before it reaches the stream. Verified on
#                       a cp1252 console: json.dumps of a gear-prefixed string
#                       prints escaped and exits 0, while the same string printed
#                       raw raises UnicodeEncodeError. These are safe VIA THAT
#                       PATH and are pinned rather than "fixed": adding the guard
#                       to them is the bulk grep-driven edit MYC-3520 forbids.
#                       They come off the list only when a reviewer confirms
#                       per file.
#
# Counts at the time of pinning (MYC-3530): 21 SEV-1, 9 SEV-2, 6 SEV-3,
# 42 SEV-4, 78 total. Every row is under hooks/ - scripts/ is already clean.

# (SEV-1-hard-crash and SEV-2-ascii-pipe are fully burned down - see the log
# above. Their section headers are gone rather than left at zero, so nobody has
# to trust a hand-written count; `python3 scripts/check-utf8-stdout.py` prints
# the live split.)

# ---- SEV-3-doc-only  (6 file(s)) ----
028b9d634e09a6515f64176895cb35fc1415eae2ab1b74692aefa4a96da27e4f SEV-3-doc-only hooks/_lib/secret_patterns.py
ed1d68dba02ab76c99907e8efc27ac0aac8c98a14dad261da73fa5d8e1610369 SEV-3-doc-only hooks/_lib/template_purity.py
8dea18caf79e387a2fbeddca90403ef8af0d0ff1e6395e3b1f00e1b396491a4b SEV-3-doc-only hooks/inject-instinct-context.py
064b231a9112d29447473a50f5eb90803a242a2ab85d8c18fdfe0c84124a3015 SEV-3-doc-only hooks/lint-vault-frontmatter.py
462d557ee64a4292e8f49e6081b2195df0607cb8f8d8cc46393aa95edae3c208 SEV-3-doc-only hooks/pre-write-settings-lint.py
2de0609b6f6e570a51c57e2eca4d47f0441ad40cd2d1a39ab9c1320426565486 SEV-3-doc-only hooks/test_scan_prior_sessions.py

# ---- SEV-4-json-encoded  (42 file(s)) ----
02627cdfcde451edc91149f9092154b2b846cb1a19d30f1f5ca01d66258791b2 SEV-4-json-encoded hooks/block-branch-switch-with-untracked-build.py
e943857ef9482c097b4357ee8abf2e4ede3ffcab3b9bae3a1a0687b0ae371e2b SEV-4-json-encoded hooks/block-populated-public-skill.py
73ec7598cd563971fcafc2542818e297df5ed045714d7b66263de949f4619093 SEV-4-json-encoded hooks/block-secret-in-note.py
b647243fdf0a358d46a6a79b0bf7f817ee121f68d5d685fabe4b0ee2a93af94d SEV-4-json-encoded hooks/check-fabricated-hook-attribution.py
9384c96d288eb31a5f59cc7e985ec4b79e723309595d48a09a87e30d7907c5eb SEV-4-json-encoded hooks/check-fabricated-verification.py
25d963d25e1e2e6844a35133bbad1d0aad8d03de424e29d4a406a67cb1d4c1cb SEV-4-json-encoded hooks/check-rule-conflicts-on-write.py
85006d7e25f42ba787b2ce616bd1c71590c3990f89f3153a6f958156c93029ed SEV-4-json-encoded hooks/coach-auto-prescribe-on-journal.py
6cf831608a79f218c2c62b94a125562a034eebef167d1979b26aa04fb2ddcf96 SEV-4-json-encoded hooks/dev-hub-refresh-on-session-start.py
e34a230865351b20e13bfc64cd8c67f06931fac79f8129beb84471cce434cb58 SEV-4-json-encoded hooks/first-week-checkin.py
a04ec6c84be6756813f4cde517ff379338b57ec9bf4c9c4172172951e62f91c3 SEV-4-json-encoded hooks/imessage-mcp-auto-export.py
7eea06988957bbacac62bc43c9ebcb8067cc1cadd5184375f6d60d46ee99c4cc SEV-4-json-encoded hooks/inject-best-of-best-on-consulting.py
33804a89b8c6ac80575f93ea2a5e0f9f6e47aeb3bb6e8dab0413729fd3fc8c94 SEV-4-json-encoded hooks/inject-love-language-context.py
439b81f59712732d566301a7a1fe2b7f4f61c8f49a48c56a2b45f69a331c3087 SEV-4-json-encoded hooks/inject-meeting-workflow-on-trigger.py
ff65d244e721a3952150a2faf259728a64309c5855b71be54a0096972c3080a7 SEV-4-json-encoded hooks/list-wip-stashes-on-session-start.py
70309bf2345e98a287851ef5ce9a36ecb1add36480c5bc45f48c3ffa457eac33 SEV-4-json-encoded hooks/log-skill-usage.py
4f562c8d9a91119be9b6c1d99835014945820592b6cd4f6bc3fd2f357bf05a12 SEV-4-json-encoded hooks/migrate-to-user-level.py
adad427e89295283853dd1dfb9963e698eb45fe5c4ca3c302adce4a3d47b5b35 SEV-4-json-encoded hooks/nudge-checkpoint-after-pytest-pass.py
056a2f7966b8c4f75a62e80be906bd899956f9871a92eb98738e262988bc8dc5 SEV-4-json-encoded hooks/reconcile-worktree-shared.py
d293427274a02ef33d15ec50b17860aa305405adc9f372fde46a46454267becd SEV-4-json-encoded hooks/relocate-watch-surface.py
8ed780b62186a0142813b71fb610ce0a1d2650ff900766fb08c4236ea1132f41 SEV-4-json-encoded hooks/route-suggest.py
f8528465aef417373bf26591b9fcc7d0b76814d19b39142b4908ddaa1d003347 SEV-4-json-encoded hooks/session-start-context.py
ab96a2f6b21c756727282b058c6bd99b417badf6db40c42f88a58de1998d7fbe SEV-4-json-encoded hooks/session-turn-counter.py
58eaf3668330264cdb9095dda2c7a425e3f69009c5ecbb1d764a6f40340f7ca8 SEV-4-json-encoded hooks/surface-connector-liveness.py
64eae7b79237dab8b0b8b666b5a7d8b0a26b7c38bafd18313556c790ddf622bc SEV-4-json-encoded hooks/surface-dependabot-backlog.py
6a55aed5c658a5361501e1144b26c501d95fd1f359383af4499e8894be76ff93 SEV-4-json-encoded hooks/surface-orphan-claude-branches.py
26f8cab57abf95bbe0b1b3e81d5310946823b7b93ef814285ffe8d91dcdce672 SEV-4-json-encoded hooks/surface-orphan-worktree-snapshots.py
ef44e1e697864634bd4f41c5041e9d3c445aa429c37d35bb7dbdb613c76c3592 SEV-4-json-encoded hooks/surface-stranded-session-artifacts.py
